date,value,cash,returns,weights
2023-03-07,123299.52588278896,3.456079866737127e-11,-0.012899371855199971,"{'AAPL': 0.010287605797710805, 'AMZN': 0.009931084338311589, 'F': 0.01063313931778862, 'GOOGL': 0.010425350242413763, 'JNJ': 0.010057445296757046, 'JPM': 0.009673202628546046, 'META': 0.3165148255128549, 'MSFT': 0.010192973684527021, 'NFLX': 0.009579080581971397, 'NVDA': 0.30107998355334986, 'PG': 0.010003271833346112, 'TSLA': 0.19227150407051338, 'UNH': 0.07904236151104559, 'V': 0.010150177508367697, 'XOM': 0.010157994122495894}"
2023-03-08,124038.60633339892,3.456079866737127e-11,0.005994187287569435,"{'AAPL': 0.01031197764383579, 'AMZN': 0.00991095417674544, 'F': 0.010693356095019528, 'GOOGL': 0.010406291740295484, 'JNJ': 0.00992420467082048, 'JPM': 0.009558684604308084, 'META': 0.31541332766054964, 'MSFT': 0.010114299228947164, 'NFLX': 0.009624487528257572, 'NVDA': 0.310762423585826, 'PG': 0.009945113684448005, 'TSLA': 0.18531194530047926, 'UNH': 0.07802754105733468, 'V': 0.010045392308586852, 'XOM': 0.009950000714546025}"
2023-03-09,120602.61772613318,3.456079866737127e-11,-0.027700961086504543,"{'AAPL': 0.010447585666516634, 'AMZN': 0.010012070778490078, 'F': 0.01054894064005817, 'GOOGL': 0.010483603509694517, 'JNJ': 0.010092171477744681, 'JPM': 0.009298797152827953, 'META': 0.3186470238076671, 'MSFT': 0.010345873675917664, 'NFLX': 0.009453901813681977, 'NVDA': 0.3097689212380611, 'PG': 0.010153363208362319, 'TSLA': 0.1810828799315284, 'UNH': 0.0792802603595075, 'V': 0.01023021994228748, 'XOM': 0.010154386797654163}"
2023-03-10,119262.12156254583,3.456079866737127e-11,-0.011114983976810298,"{'AAPL': 0.01041838620262031, 'AMZN': 0.009957783206116705, 'F': 0.010367619225896308, 'GOOGL': 0.010407369255056653, 'JNJ': 0.010230572325018759, 'JPM': 0.009642113819324404, 'META': 0.3183623509729658, 'MSFT': 0.010307499773084478, 'NFLX': 0.009398997202269183, 'NVDA': 0.3069552695274822, 'PG': 0.010314097162488118, 'TSLA': 0.18366890856251913, 'UNH': 0.07966430666494753, 'V': 0.010163232108762658, 'XOM': 0.010141493991447563}"
2023-03-13,119801.84905222156,3.456079866737127e-11,0.0045255566696646024,"{'AAPL': 0.010509038366760046, 'AMZN': 0.01009865891588691, 'F': 0.01026120437949112, 'GOOGL': 0.010415354811421624, 'JNJ': 0.010281888346562957, 'JPM': 0.009426308360120277, 'META': 0.3193821520494369, 'MSFT': 0.010481068642001703, 'NFLX': 0.009380623248991452, 'NVDA': 0.30558569171417116, 'PG': 0.010338731559993255, 'TSLA': 0.18393781613290913, 'UNH': 0.07988253587445533, 'V': 0.01003927421311129, 'XOM': 0.009979653384686513}"
2023-03-14,125650.48592856992,3.456079866737127e-11,0.04881925381467981,"{'AAPL': 0.010161046207114843, 'AMZN': 0.00988381849956861, 'F': 0.009702250086187778, 'GOOGL': 0.010242278708398925, 'JNJ': 0.009858379811791083, 'JPM': 0.0092183083990318, 'META': 0.3266013387580026, 'MSFT': 0.010263583039958498, 'NFLX': 0.008987560050755936, 'NVDA': 0.30527882342238216, 'PG': 0.009979520161332888, 'TSLA': 0.18420117736936892, 'UNH': 0.07631207973445527, 'V': 0.00975898042312682, 'XOM': 0.009550855328523542}"
2023-03-15,126343.38170967351,3.456079866737127e-11,0.005514469569958475,"{'AAPL': 0.010131811182840057, 'AMZN': 0.009966365999514263, 'F': 0.009471103599432925, 'GOOGL': 0.010418078724186028, 'JNJ': 0.009831705325929545, 'JPM': 0.00873463153759438, 'META': 0.331054559297956, 'MSFT': 0.010389296081652339, 'NFLX': 0.009206473070944816, 'NVDA': 0.30568643703407317, 'PG': 0.010065305126385303, 'TSLA': 0.1803820370296779, 'UNH': 0.07603243007695352, 'V': 0.009603815353676062, 'XOM': 0.009025950559183397}"
2023-03-16,130803.94850960046,3.456079866737127e-11,0.03530510850324521,"{'AAPL': 0.009969252477799983, 'AMZN': 0.010010761247267548, 'F': 0.009234062162488335, 'GOOGL': 0.010503599985502973, 'JNJ': 0.009476744011508588, 'JPM': 0.008600559239333843, 'META': 0.3313753950528757, 'MSFT': 0.010441793062709547, 'NFLX': 0.00907605634587198, 'NVDA': 0.31126345403638184, 'PG': 0.009794726987170545, 'TSLA': 0.17778397644478042, 'UNH': 0.07447946709733519, 'V': 0.009322615160481539, 'XOM': 0.00866753668849172}"
2023-03-17,128433.80178299647,3.456079866737127e-11,-0.01811984082751171,"{'AAPL': 0.010097850462490305, 'AMZN': 0.010084415181060501, 'F': 0.00899073662882662, 'GOOGL': 0.010836059853797788, 'JNJ': 0.009548240929729057, 'JPM': 0.008428332369620253, 'META': 0.32214196111698407, 'MSFT': 0.0107588493533312, 'NFLX': 0.00904798048461282, 'NVDA': 0.31929135090193694, 'PG': 0.00997827313284593, 'TSLA': 0.17713142948805238, 'UNH': 0.07544896644240025, 'V': 0.009492038807971313, 'XOM': 0.008723514846340319}"
2023-03-20,129759.71803530627,3.456079866737127e-11,0.010323732801666125,"{'AAPL': 0.010149421293285993, 'AMZN': 0.009856288038945917, 'F': 0.00880436831100032, 'GOOGL': 0.010683117223098693, 'JNJ': 0.009544324053507526, 'JPM': 0.008430399861409926, 'META': 0.3224363064873467, 'MSFT': 0.010374527343097748, 'NFLX': 0.009003623394694555, 'NVDA': 0.31817856641166214, 'PG': 0.010028330097581384, 'TSLA': 0.1783581648547626, 'UNH': 0.07586457695297742, 'V': 0.00942789172183645, 'XOM': 0.008860093954792356}"
2023-03-21,133293.53725358367,3.456079866737127e-11,0.027233561168157575,"{'AAPL': 0.009998358446950812, 'AMZN': 0.009879758508309801, 'F': 0.008984931541864414, 'GOOGL': 0.01078004851922856, 'JNJ': 0.009291289161788908, 'JPM': 0.008427012021690347, 'META': 0.3207906587024462, 'MSFT': 0.01015698575976021, 'NFLX': 0.008783882062817279, 'NVDA': 0.31331899407017055, 'PG': 0.009691834005357086, 'TSLA': 0.1872073074736022, 'UNH': 0.07433949620867912, 'V': 0.009337815429571657, 'XOM': 0.009011628087762725}"
2023-03-22,132092.03894114002,3.456079866737127e-11,-0.009013927735730018,"{'AAPL': 0.009997455507018733, 'AMZN': 0.009780358317007196, 'F': 0.008880991314587267, 'GOOGL': 0.010717398924453768, 'JNJ': 0.009202774150030494, 'JPM': 0.00828415112397786, 'META': 0.3199456122308424, 'MSFT': 0.010193591213778832, 'NFLX': 0.008519129720586079, 'NVDA': 0.3194152048388306, 'PG': 0.00977388179915053, 'TSLA': 0.18276227255047123, 'UNH': 0.07430005713795122, 'V': 0.009341664517054591, 'XOM': 0.008885456654258807}"
2023-03-23,134368.00903430136,3.456079866737127e-11,0.0172301836765159,"{'AAPL': 0.00989661269881276, 'AMZN': 0.009615669691525632, 'F': 0.008684933197058492, 'GOOGL': 0.010763154316837508, 'JNJ': 0.00905168563260069, 'JPM': 0.008122059569624836, 'META': 0.32156264388591493, 'MSFT': 0.01021855964953379, 'NFLX': 0.009129106016618217, 'NVDA': 0.3225821963199559, 'PG': 0.009594980679977135, 'TSLA': 0.18067231052401145, 'UNH': 0.07217982613396673, 'V': 0.009289857404051634, 'XOM': 0.00863640427951034}"
2023-03-24,134044.15948077032,3.456079866737127e-11,-0.002410168579995583,"{'AAPL': 0.010002917364025341, 'AMZN': 0.009582264655092012, 'F': 0.008774525926045967, 'GOOGL': 0.01077281137173169, 'JNJ': 0.009164812774363207, 'JPM': 0.008017798870048335, 'META': 0.3250693203201644, 'MSFT': 0.010350602473105276, 'NFLX': 0.00938024853407406, 'NVDA': 0.3184619651734597, 'PG': 0.009814151052383716, 'TSLA': 0.1794034418052987, 'UNH': 0.07329036872103317, 'V': 0.009247455353467455, 'XOM': 0.008667315605706688}"
2023-03-27,133255.07930666883,3.456079866737127e-11,-0.005886718057377854,"{'AAPL': 0.009938454345684399, 'AMZN': 0.009630166707787822, 'F': 0.008834153150346656, 'GOOGL': 0.010530332946220676, 'JNJ': 0.009258338962506218, 'JPM': 0.008296431912472625, 'META': 0.3219626000671241, 'MSFT': 0.010256402558765112, 'NFLX': 0.00941481862485242, 'NVDA': 0.317381003490478, 'PG': 0.009820455628869547, 'TSLA': 0.18179267190902149, 'UNH': 0.0746397450719021, 'V': 0.009334620050408915, 'XOM': 0.008909804573560024}"
2023-03-28,132035.01694735454,3.456079866737127e-11,-0.009155841305729774,"{'AAPL': 0.009990365146617254, 'AMZN': 0.00963984577520306, 'F': 0.008977699630894845, 'GOOGL': 0.010479312404836415, 'JNJ': 0.009253682023393162, 'JPM': 0.008398510453485391, 'META': 0.32147745452332877, 'MSFT': 0.010308104809873169, 'NFLX': 0.00938175941546999, 'NVDA': 0.3188529051255917, 'PG': 0.009939044372898203, 'TSLA': 0.18096640639832756, 'UNH': 0.07387257007029416, 'V': 0.009358016108297656, 'XOM': 0.009104323741488405}"
2023-03-29,134637.15868356187,3.456079866737127e-11,0.019707966843711327,"{'AAPL': 0.009991176573745136, 'AMZN': 0.00974616397852249, 'F': 0.009145728581328226, 'GOOGL': 0.0103133969131186, 'JNJ': 0.00916389781761267, 'JPM': 0.008252806538424716, 'META': 0.3226007269130206, 'MSFT': 0.010302808359032384, 'NFLX': 0.009442449786935288, 'NVDA': 0.31948646342788933, 'PG': 0.009776918226245436, 'TSLA': 0.18186829238772986, 'UNH': 0.0715265853945451, 'V': 0.009300858845936613, 'XOM': 0.00908172625591316}"
2023-03-30,136148.21962360185,3.456079866737127e-11,0.011223208769515373,"{'AAPL': 0.009978002309369462, 'AMZN': 0.009806239048713453, 'F': 0.009224357530750314, 'GOOGL': 0.010148636745867936, 'JNJ': 0.009069282731747579, 'JPM': 0.008136565115763224, 'META': 0.32288861687059567, 'MSFT': 0.010317038550107727, 'NFLX': 0.009517637859376822, 'NVDA': 0.3206122837786486, 'PG': 0.009710557203652784, 'TSLA': 0.18114848330560984, 'UNH': 0.07125876959502314, 'V': 0.00915891343395663, 'XOM': 0.009024615920816333}"
2023-03-31,139341.17326670027,-3.228706191293895e-11,0.12973344439981685,"{'AAPL': 0.3, 'AMZN': 0.01, 'F': 0.01, 'GOOGL': 0.01, 'JNJ': 0.01, 'JPM': 0.01, 'META': 0.0581, 'MSFT': 0.21634, 'NFLX': 0.01, 'NVDA': 0.05872999999999999, 'PG': 0.26683, 'TSLA': 0.01, 'UNH': 0.01, 'V': 0.01, 'XOM': 0.01}"
2023-04-03,139969.13115380742,-3.228706191293895e-11,0.004506621211702015,"{'AAPL': 0.3009541839185845, 'AMZN': 0.00987032144855419, 'F': 0.0100183421140955, 'GOOGL': 0.010015597759848215, 'JNJ': 0.010073956458491115, 'JPM': 0.009943677379819875, 'META': 0.05814772483004544, 'MSFT': 0.21457012988520865, 'NFLX': 0.010035818670509815, 'NVDA': 0.0588622213029237, 'PG': 0.26709775040806716, 'TSLA': 0.009346195957082826, 'UNH': 0.010410141768081846, 'V': 0.01011144348034037, 'XOM': 0.010542494618347059}"
2023-04-04,139899.37199203044,-3.228706191293895e-11,-0.0004983896177816766,"{'AAPL': 0.30012581633778884, 'AMZN': 0.01002374241175486, 'F': 0.0100549582022582, 'GOOGL': 0.010055159369939738, 'JNJ': 0.010184363974387043, 'JPM': 0.009815641197563028, 'META': 0.05862723550238687, 'MSFT': 0.214639677184292, 'NFLX': 0.009996713440561841, 'NVDA': 0.05781334685219891, 'PG': 0.26851788794634146, 'TSLA': 0.009245714889530523, 'UNH': 0.010395521039845184, 'V': 0.010057288714884547, 'XOM': 0.010446932936267002}"
2023-04-05,139095.94059698167,-3.228706191293895e-11,-0.0057429235285955315,"{'AAPL': 0.29845122055670714, 'AMZN': 0.009805232028017625, 'F': 0.009882471859199424, 'GOOGL': 0.010089094727007772, 'JNJ': 0.010703352958226357, 'JPM': 0.009887057135459005, 'META': 0.058076109591712985, 'MSFT': 0.21374457080515252, 'NFLX': 0.009926872013474301, 'NVDA': 0.056935752436837295, 'PG': 0.27192047324568297, 'TSLA': 0.008958212606297748, 'UNH': 0.010794299495454879, 'V': 0.01013804048825754, 'XOM': 0.010687240052512507}"
2023-04-06,140552.1760792536,-3.228706191293895e-11,0.010469288147604899,"{'AAPL': 0.29698231152010784, 'AMZN': 0.009795783125260365, 'F': 0.009701400143408888, 'GOOGL': 0.010362078848444464, 'JNJ': 0.010563037797138807, 'JPM': 0.009773885172026483, 'META': 0.058729981203037206, 'MSFT': 0.21693097536120293, 'NFLX': 0.009737359499907677, 'NVDA': 0.056672847128710124, 'PG': 0.2708110928446703, 'TSLA': 0.008843415971853636, 'UNH': 0.010757561607652235, 'V': 0.00993714495860329, 'XOM': 0.010401124817975902}"
2023-04-10,139460.68727627085,-3.228706191293895e-11,-0.007765719702321043,"{'AAPL': 0.29452602072169437, 'AMZN': 0.00988309036297603, 'F': 0.010086586875306357, 'GOOGL': 0.010252461570497279, 'JNJ': 0.010592207476100346, 'JPM': 0.009882835631024435, 'META': 0.05881986552576436, 'MSFT': 0.2169718608070331, 'NFLX': 0.009803736085370494, 'NVDA': 0.0582613881787146, 'PG': 0.2706714671868562, 'TSLA': 0.0088861403886167, 'UNH': 0.010891862176802998, 'V': 0.010034415246102818, 'XOM': 0.010436061767139904}"
2023-04-11,138262.72535243188,-3.228706191293895e-11,-0.008589961423794043,"{'AAPL': 0.29482280437380015, 'AMZN': 0.009749188913853115, 'F': 0.010293955353955045, 'GOOGL': 0.010235392520233077, 'JNJ': 0.010680730676320646, 'JPM': 0.010017570158721494, 'META': 0.059080861537560744, 'MSFT': 0.21389074775081793, 'NFLX': 0.009865926110427695, 'NVDA': 0.057892553117454795, 'PG': 0.272474099494552, 'TSLA': 0.009073891223689436, 'UNH': 0.011109704190781508, 'V': 0.010211651206920887, 'XOM': 0.010600923370911869}"
